id	output
["0xD1D39c58ae7E511443C0766F69F3A4e4d35D9d31",999]	{"name": "HYBA", "symbol": "HYBA", "decimals": 18}
["0xbAA7Ef6424261F4F2EA2150DA87887Dc78de1464",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x7852Ff24569075C79543142abb6aFc882462B1A5",999]	{"name": "THEBAKERY", "symbol": "THEBAKERY", "decimals": 18}
["0x56C80FfCB97B5AE5FD88f7E6680d5b4f3A65d578",999]	{"name": "BOMBOCLAT", "symbol": "BOMBO", "decimals": 18}
["0xd3b16498101dd6A286ffD000d044d9e17dfBe4fC",999]	{"name": "hypebeast", "symbol": "HBST", "decimals": 18}
["0x9528186bdAE18BcfF2b9aa65e8Ea2A345CbB3e7F",999]	{"name": "HYPERPUMP", "symbol": "HPUMP", "decimals": 18}
["0xD7aB8fD7E28e238FFbb6E6a91332B304e2f4a936",999]	{"name": "vt", "symbol": "VT", "decimals": 18}
["0xc4fF715E31109c197eB30744B08775ff7bA7Ca77",999]	{"name": "ttt", "symbol": "TTT", "decimals": 18}
["0xcd2c6E02e3A5fFFAB6af6978FceB6c55257B853c",999]	{"name": "ttt", "symbol": "TTT", "decimals": 18}
["0xD91A395766d37ECAb7D3BE763d30027bA8b2E836",999]	{"name": "ttt", "symbol": "TTT", "decimals": 18}
["0xC3633a79D2161c8Cc46891Ef164170F07e9897E8",999]	{"name": "ttt", "symbol": "TTT", "decimals": 18}
["0x6859BE9741000785C11E573543C59f8734739781",999]	{"name": "bbbbbbbbbb Token", "symbol": "BBBB", "decimals": 18}
["0xB5fE77d323d69eB352A02006eA8ecC38D882620C",999]	{"name": "KEI Stablecoin", "symbol": "KEI", "decimals": 18}
["0xEE0C558657132a3f472e1652884CAcF4Dd4dAb0A",999]	{"name": "DickBut", "symbol": "DICK", "decimals": 18}
["0x856b4bAd6300cFB1114d816D2Db9d2aB82EC75e9",999]	{"name": "TEST", "symbol": "TEST", "decimals": 18}
["0x6782ca5ED1834b6888cD2Fa8346A42c962418Ed6",999]	{"name": "BOZO", "symbol": "BOZO", "decimals": 18}
["0xF967F2d84CbB5d118E74f53C6A5B5924A495acA8",999]	{"name": "Hyrule", "symbol": "HYRULE", "decimals": 18}
["0x9eB42dF9a5B66A539694a88748e0FC9Ca17Ac1eC",999]	{"name": "HYPEMOON", "symbol": "HYPEMOON", "decimals": 18}
["0xcdd1e95c709Ed66fA4CAFcf726DD0e209ac8E92b",999]	{"name": "SNATCH", "symbol": "SNATCH", "decimals": 18}
["0x657cCF1BB9a942b759cEC1b0B4780e0B5772C8Af",999]	{"name": "POOR", "symbol": "POOR", "decimals": 18}
["0x933a1Fb304A999A920C997C996ecfC6c7356Be5e",999]	{"name": "DRINKTEA", "symbol": "TEA", "decimals": 18}
["0xdB3CDCad0b87D9bD5D3c3A6eadcCCbb777a30897",999]	{"name": "Alfa", "symbol": "Alfa", "decimals": 18}
["0xFaff2cd72801FC1513Aff53f0e2d43ED63892e57",999]	{"name": "alrightbud", "symbol": "alrightbud", "decimals": 18}
["0x951b389c74d7Af204A497bB4488FEcc4373618E9",999]	{"name": "PRICE", "symbol": "PRICE", "decimals": 18}
["0xe30205950E6E12DcB67D1d8a1d384453Ec9a5841",999]	{"name": "CRAZY", "symbol": "CRAZY", "decimals": 18}
["0xc51E68b8aDB6807767192CD720fCdd017Fbd04BA",999]	{"name": "HYPNALDO", "symbol": "HYPNALDO", "decimals": 18}
["0x9B2A3a6979200d79a8C9bEc9Bb977890226AB75f",999]	{"name": "MOO", "symbol": "MOO", "decimals": 18}
["0x73b0181718f941B25E9736529E3A08C0Aca07D8B",999]	{"name": "SpartanBot", "symbol": "SPARTAN", "decimals": 18}
["0xFcDA36A8321fb33c70F310a5ACF75A032a70739f",999]	{"name": "SpartanBOT", "symbol": "SPARTAN", "decimals": 18}
["0xCB2Bd91804e8D55130b02Bc384aa2a61f8a7c847",999]	{"name": "OMG", "symbol": "OMG", "decimals": 18}
["0x58e807c0334a581FE301D251557c0762aCE00b25",999]	{"name": "OMG", "symbol": "OMG", "decimals": 18}
["0x7526f8369762DAB69515135deC7FeB4DF94a1D5A",999]	{"name": "HyperMeme", "symbol": "HMEME", "decimals": 18}
["0xBcCE0464C56822e20d7A6c1Fc68f5e27EDa29525",999]	{"name": "AOI", "symbol": "AOI", "decimals": 18}
["0x70A912999AC4f3334A92CD7772559123579B0d75",999]	{"name": "FEFE", "symbol": "FEFEnoPEPE", "decimals": 18}
["0xbab0A7692cD21B43037FeAa3e7eAE2f34dd66b32",999]	{"name": "NOMBO", "symbol": "NOMBOCLAT", "decimals": 18}
["0x73C207A84697A7b119090374d43b5C075eA2f965",999]	{"name": "ANSEM", "symbol": "ANSEM", "decimals": 18}
["0x70834D7c72bd3372537a2C7109A8d0b9d4CC62e6",999]	{"name": "SWIPE", "symbol": "SWIPE", "decimals": 18}
["0x909b22D837cD17DaB26B99bBc140C95bF7FBBC07",999]	{"name": "XRP", "symbol": "XRP", "decimals": 18}
["0x96B23D6a2D4384039500FAb2D6CEABCa6524D5C8",999]	{"name": "HelloWorld", "symbol": "HELLOWORLD", "decimals": 18}
["0xD2BC0DBF44edA8dE65C9B1D25b61d230aCc708Ae",999]	{"name": "HHHH", "symbol": "HHHH", "decimals": 18}
["0x6998b51222a1E39aF723bFF9bbFbb47F6220ee18",999]	{"name": "DERK", "symbol": "DERK", "decimals": 18}
["0xFA5dD7886C0F6C67f8b2204A079c0DdCeFEe7F97",999]	{"name": "HyperPEPE", "symbol": "HYPEPE", "decimals": 18}
["0xfAC973e4bA4B909117146bF70763F46745Ed4C78",999]	{"name": "HYPERS", "symbol": "HYPURR", "decimals": 18}
["0x47DEbA79597D50344104253544a2c9443019175b",999]	{"name": "LIQLAUNCH", "symbol": "LIQD", "decimals": 18}
["0x1357b508Cb542587d18976241663aC2AC64185e2",999]	{"name": "Saturn", "symbol": "STN", "decimals": 18}
["0x286E574d965874c026Aa02a0BACBF970487b0FCb",999]	{"name": "LIQDOG", "symbol": "LIQDOG", "decimals": 6}
["0x2bd923b4496c779B67B957131e1f8fb4e56F1220",999]	{"name": "HyperSpartan", "symbol": "HYSP", "decimals": 6}
["0x29A84B2D886854F1EE61FAc30f5987656Bd4f213",999]	{"name": "Kitten", "symbol": "KTN", "decimals": 18}
["0x40799be610Cd25EF1acbb22854d320Af9C6a25F8",999]	{"name": "FURR", "symbol": "FURR", "decimals": 18}
["0x202d2AFB2Cf5646574E2b321905279bdfCB088d6",999]	{"name": "Hyper Games", "symbol": "HGAMES", "decimals": 18}
["0x3CE7170CfF74C94ec9149Eb119F6D309b697c2E2",999]	{"name": "AK47", "symbol": "AK47", "decimals": 18}
["0x54540368472f7a28F1Bd51f88d067f55d8346184",999]	{"name": "PocaHontas", "symbol": "PHS", "decimals": 18}
["0x47bb061C0204Af921F43DC73C7D7768d2672DdEE",999]	{"name": "alright buddy", "symbol": "BUDDY", "decimals": 6}
["0x46C0fD8159B97D2FcCbe71a8Ba016B187C2B8FaC",999]	{"name": "HypeRamen", "symbol": "RAMEN", "decimals": 6}
["0x86e8fe23A4391fD8c9d4Ae2690e266Eff4Dc4AeB",999]	{"name": "Hyposolid", "symbol": "HOS", "decimals": 18}
["0xa9A57B67Ae9E025e749A447169Be03C4E5123cfe",999]	{"name": "Hyposolid", "symbol": "HOD", "decimals": 18}
["0x8070CD409a99c2ACA63060FBc29Bec25bD66a344",999]	{"name": "Lipa", "symbol": "LIPA", "decimals": 18}
["0x9115B13E01172E6f4b16CE7396B94c2fab6a99d0",999]	{"name": "Hyperliquid", "symbol": "Hyperliquid", "decimals": 6}
["0x5B95d229408DFEFc029cdD7344327F4dD360CfBF",999]	{"name": "LIQDOG", "symbol": "LIQDOG", "decimals": 18}
["0xa8d20C8E9a5C783e399F5386a7b77B779736c6b1",999]	{"name": "AIM", "symbol": "AIM", "decimals": 18}
["0xe892beDA8BDbe207a371c576416C4033a19363ea",999]	{"name": "KEWK", "symbol": "KEWK", "decimals": 18}
["0xE08bD36A0F3912aD77148B44323DBAA1F9901E60",999]	{"name": "thxJeff", "symbol": "THX", "decimals": 18}
["0x8E9149FFBBb08070E123e6c660825e1AFe2A9827",999]	{"name": "Kevin", "symbol": "KVN", "decimals": 18}
["0xe54475b04B9D89e8216157245da5eE261Ce3937d",999]	{"name": "Trump", "symbol": "TRUMP", "decimals": 18}
["0x7F95F0B944CE94974570c2a1754f97d6AC6B565D",999]	{"name": "DOGE FATHER", "symbol": "DOGEF", "decimals": 18}
["0xf5F3B6FfB4EE9C4c5Cf160653b3A1f7D7e27Be0E",999]	{"name": "FUMO", "symbol": "FUMO", "decimals": 18}
["0x7Ac6eaA4A8D020C5C6E8fEC19Fe086683aDd1C47",999]	{"name": "CHEESE", "symbol": "CHEESE", "decimals": 18}
["0x5b8C3bA21CCD91ab3545BCA4a15C2BE5F6D514EE",999]	{"name": "PEPE", "symbol": "PEPET", "decimals": 18}
["0xC7a53F66f1b8A8D8f0104B4223B66fE418be2dB7",999]	{"name": "HYPEPE", "symbol": "HYPEPE", "decimals": 18}
["0x6775348fF12318a4A2628aaF7A8564869754FfFB",999]	{"name": "buur", "symbol": "br", "decimals": 18}
["0x5fcf3EdAB146CaC26EE22D80268b1EFC035B25E7",999]	{"name": "friend", "symbol": "friend", "decimals": 18}
["0xcA13441bca6Aae5b81367797C966889ed4D1CdF7",999]	{"name": "JEW", "symbol": "JEW", "decimals": 18}
["0xb727160aB2B42849bc6759477e6eDd49aEa76FA6",999]	{"name": "rapase", "symbol": "rps", "decimals": 18}
["0x0b7Be2FfAc386469ec156b562E422600D479c64c",999]	{"name": "Niets", "symbol": "Nt", "decimals": 18}
["0x16E5A7E7CaDE6Be88ee74cE71328Ab7A75431FD0",999]	{"name": "WEST", "symbol": "YZY", "decimals": 18}
["0xc55758B76A577b98f18769BD72F1A665e33F8928",999]	{"name": "kanhype", "symbol": "KHP", "decimals": 18}
["0xce7436eA8203841C33a93583A99e2f18175DF3FF",999]	{"name": "Zem", "symbol": "Zm", "decimals": 18}
["0x8271AD56e76ba0362919Fc9D78366a0d2D0e2D78",999]	{"name": "Solana", "symbol": "SOL", "decimals": 18}
["0xBe9FC5e19751241d76fa8708c469B124eeD55C87",999]	{"name": "Hyayeaye", "symbol": "ayeaye", "decimals": 18}
["0xDF42A8FFE9f9Bc18934bFB9097614F4E2A184eb2",999]	{"name": "Hyayeaye", "symbol": "ayeaye", "decimals": 18}
["0xEd2760cA54d0240d237dC3F4D4900C3195f1b0A0",999]	{"name": "hyayeaye", "symbol": "ayeaye", "decimals": 18}
["0xc7359Cf7B2867477F5C0636E573BeD168F2Aaf0C",999]	{"name": "Hyayeaye", "symbol": "ayeaye", "decimals": 18}
["0xBB98CC2a6898d7458b15DAFcf9a8aE770a611B5D",999]	{"name": "gay", "symbol": "gay", "decimals": 18}
["0x79EDDBbdCdD6AFC13402348a8603Be90cBa7e343",999]	{"name": "Trump", "symbol": "TRMP", "decimals": 18}
["0x908B553a360E26e55d967925da96208F71A85d63",999]	{"name": "Byte", "symbol": "Byte", "decimals": 18}
["0xBc950cE54928b5905b67245075875A534e58c5De",999]	{"name": "POOPY", "symbol": "POOPY", "decimals": 18}
["0xF5aA6B3EfcAb774A43Cb69ae711229d5a5dAC046",999]	{"name": "test", "symbol": "test", "decimals": 6}
["0x920f2a01Ff6f465a5217cA0D1C1512549E1ced09",999]	{"name": "TEST", "symbol": "TEST", "decimals": 6}
["0xbe32e3B47Da4F4d5222ff7C80984b8E59882B095",999]	{"name": "ONE", "symbol": "ONE", "decimals": 18}
["0xa895F02722a9B53cAB3D249fFeEE3EC5008a5289",999]	{"name": "Test", "symbol": "test", "decimals": 6}
["0xB0BD04337c70257035529E22Ae09f11500751F0c",999]	{"name": "SONIC", "symbol": "SONIC", "decimals": 6}
["0x12869bb6c06d53B163a46a79f8F80Ecba664B15f",999]	{"name": "iwanttobe", "symbol": "iwanttobe", "decimals": 8}
["0x43842985da90EaaB2450fA6ba67159f130E33346",999]	{"name": "ONE", "symbol": "ONE", "decimals": 18}
["0x235323B03Ce87d4C975474A7DAE7794820699316",999]	{"name": "HyperNet", "symbol": "HYPERNET", "decimals": 18}
["0x7e1Db0684c2E8F5342B37D32aC276246D5c07c10",999]	{"name": "HyperMermaid", "symbol": "MERMAID", "decimals": 18}
["0x91Fee06D8f5d4Bb3E3aeA7105cB4Dfb8D4A7D06D",999]	{"name": "HYBRIDGE", "symbol": "HYBRIDGE", "decimals": 18}
["0xFE69bc93B936B34D371defa873686C116C8488c2",999]	{"name": "SUPERMILK", "symbol": "MILK", "decimals": 6}
["0x2e3b82891d1B2b90655597110cCA9b6587607e0c",999]	{"name": "meow", "symbol": "meow", "decimals": 18}
["0x0621d10A38570D63B7459a5F84aE9B870f085A20",999]	{"name": "XXX", "symbol": "XXX", "decimals": 18}
["0x52356c9Ef92f49D0Aa6ABe29046ca769835D6F59",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x5748ae796AE46A4F1348a1693de4b50560485562",999]	{"name": "Looped HYPE", "symbol": "LHYPE", "decimals": 18}
["0xA758eb9eb0bd9fCFdB0F8eA91aec9a909A854929",999]	{"name": "My Hybrid Token", "symbol": "MHT", "decimals": 18}
["0x800DA26ba9E968269A7c0215C3530934fe9c6e94",999]	{"name": "DONTBUYJUSTTEST", "symbol": "DONTBUYJUSTTEST", "decimals": 18}
["0xf72fCFB59C86c09A3B4F078C554C880013fBFD22",999]	{"name": "DucC", "symbol": "DucC", "decimals": 18}
["0xEc5761Fd7bf0191729FD4694b2BD54C4a4AF2F5c",999]	{"name": "Is there anyone here?", "symbol": "please", "decimals": 18}
["0xc60b5236409e1BB4ea760144bc00d1D2AA506ca2",999]	{"name": "TEST", "symbol": "TEST", "decimals": 18}
["0xef9b95Da9bB8ff6f7778Df0B3593c691f2cC9418",999]	{"name": "CCC", "symbol": "CCC", "decimals": 18}
["0xAB89dC249c473d02bCfF9ccb5dCdE5Aff251cc34",999]	{"name": "Astro on HyperEVM", "symbol": "ASTRO", "decimals": 18}
["0x28201Aa111250948C940df71Cdc58d3a976E30Cd",999]	{"name": "HyperHyppo", "symbol": "HYPPO", "decimals": 18}
["0x6647896391e5E2CD4e0f78877de00069b1ec4FE4",999]	{"name": "LX", "symbol": "LX", "decimals": 18}
["0x7FFb741513eB8F1F680d1d928e926453924Cc766",999]	{"name": "TRUMP", "symbol": "TRUMP", "decimals": 18}
["0x55e1360a83CD3cBFC56820305b9572aA55E38fd3",999]	{"name": "JOE", "symbol": "JOE", "decimals": 18}
["0xC0afedd8F8DBbF55fa98414F6e2fFe488aC65FbA",999]	{"name": "duc6", "symbol": "duc6", "decimals": 18}
["0xD9042a4611E195821B66Be2A44fd9D9901BdC90F",999]	{"name": "CalmMind Counselor Token", "symbol": "CALM", "decimals": 18}
["0xa49a0d002eA517fF0567089f3e012e0fC073f087",999]	{"name": "ZAQ", "symbol": "ZAQ", "decimals": 18}
["0xB9AC642F178c6162e0d02B6B63d8e9392E151dE9",999]	{"name": "XSW", "symbol": "XSW", "decimals": 18}
["0xe36a1239548B47b8Ede2DF6e9D6e432266da2c69",999]	{"name": "KAMIKUBO", "symbol": "KMKB", "decimals": 18}
["0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48",999]	{"name": "", "symbol": "", "decimals": 18}
["0xaAE7E1b4B96afBa2B715b4acedC86C7C36f1496f",999]	{"name": "WATER", "symbol": "WATER", "decimals": 18}
["0xDA6950DD279DfC36C53B0f5B106DB1674E833D02",999]	{"name": "Meow", "symbol": "MEOW", "decimals": 18}
["0xaF220bf434122b431395d8782C6fc61771102e59",999]	{"name": "Hobos", "symbol": "HOBO", "decimals": 18}
["0x82C527eB1B7D46d8Ab921d2915c4cC17a572295F",999]	{"name": "Fugaku USDC", "symbol": "USDC", "decimals": 6}
["0x47e547A3611C6A0E6ea12c16fA74b5d76e160452",999]	{"name": "pepe", "symbol": "PEPE", "decimals": 18}
["0x9edA2981C4Dcd072311658D452c485D7b68d8056",999]	{"name": "NotHYPE", "symbol": "NOTHYPE", "decimals": 18}
["0xc1922c3C436a303D9Fde30f62d95D20317DE5D3B",999]	{"name": "ELDIABLO", "symbol": "DIABLO", "decimals": 18}
["0xDC88D2A2556ec5d0951dEBBC08Ca7A5807F33f15",999]	{"name": "far", "symbol": "FRA", "decimals": 18}
["0xEbd26d1F074982C8ca1858AE7cDd7a431B5119C8",999]	{"name": "test", "symbol": "jessieballsack", "decimals": 18}
["0x1cDa6C382a0259e9f15cF441c389679d65742418",999]	{"name": "testing new deployment structure", "symbol": "digital_daniel", "decimals": 18}
["0xF373847Ab551F20571621509EC6C20121A6F07E4",999]	{"name": "testing new structure for deployment", "symbol": "digital_daniel", "decimals": 18}
["0x97f9c1CD533a01125E1dA299A7E4B28074b39A17",999]	{"name": "i got a $200 jackpot tonight ;)", "symbol": "test", "decimals": 18}
["0xd1101Acb242A2F312193728B6115707b3F33B6A7",999]	{"name": "Test Hype", "symbol": "THYPE", "decimals": 18}
["0xC455741ac69eF6072F6703B0666F091E858D9F29",999]	{"name": "ROAR", "symbol": "ROAR", "decimals": 18}
["0x5d423Df0be66C1e32c4F72069cb4f7Ce5804ED21",999]	{"name": "Roar Finance Token", "symbol": "ROAR", "decimals": 18}
["0xa3BdE39783F2B32c8F8490545CC4130Fc8a7cE8d",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x102528803E6ee04B6D01F294D1C5B378C114Ce94",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0xD564C6baDddD56ecf2710E0609E6C160AC052fE4",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0xC88372F440c5C7708Cde1b3119460C8b33554F9E",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x09bBbc104bdED5EF1A8Ec24460D4383251b005AD",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x64E91054a74d284A0BBA822be8ffce521fdeEed9",999]	{"name": "farcaster", "symbol": "FART", "decimals": 18}
["0xF62349d1aB54C9D43be0cDd1526CC73172B5eC6B",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x641A1552c5d046118c3AF905995a2D909619F7d8",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x59b174cD93515f5eE805f3929FF69F93d19EdBc9",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0xAe0DDa3fCD5AE4D92C686722AE8df0eB5DCAA6A6",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x50d178FAaaB7fCB27fBCD71823d6A565c4d3d104",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x46C10bd6ef5FeC08144c9Ea2dFbDe165cd008736",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x4009f9De16Cc151D7eC1974Df62A05F088fC5FEc",999]	{"name": "est", "symbol": "test", "decimals": 18}
["0x7aeb55c44e3bfA293c3CD8B74a795f3e58AC9D7f",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0xc6045f2ea3c9FFBD91c2b52293119D43d7de53E8",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0x2a141943512Fd0b034dAB5d4aC5BF2e8E10EF134",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0xA4f6393BE7bdD1c8F47A3dcE6966Ed0b4b9112D4",999]	{"name": "test", "symbol": "test", "decimals": 18}
["0xC9Cf44bCf7eeBa24a9c860B737c03EB168A94339",999]	{"name": "Focus", "symbol": "FOC", "decimals": 18}
["0xc9dBa0f49B8c85eF3D28B49439611413FA148998",999]	{"name": "Focus", "symbol": "FOC", "decimals": 18}
["0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a",999]	{"name": "thBILL", "symbol": "thBILL", "decimals": 6}
["0xBD38095D5fda897a60EbCc335a4FF68974941976",999]	{"name": "German", "symbol": "DE", "decimals": 18}
["0xD5a2c05C215d30159E7e71FBB4d0c221d31cA1c7",999]	{"name": "German", "symbol": "DE", "decimals": 18}
["0x639E22aFEcBcBDd47dD0837ca8b4b728C6Fa4F50",999]	{"name": "cras", "symbol": "FFR", "decimals": 18}
["0xAF3CC94d7D60cAb2595F38d21D5bb4F6dbB008A6",999]	{"name": "TRA1", "symbol": "TRA1", "decimals": 18}
["0xDd00bBbB729C0B6CE043a6822938C76b6FD5F70d",999]	{"name": "crass", "symbol": "FCRAR", "decimals": 18}
["0xE7d358568a3Ad30FE7744c446AFaB19710450948",999]	{"name": "crass", "symbol": "FCRAR", "decimals": 18}
["0x07f43F11A434EF73D6a14d822e46E51651E556Ee",999]	{"name": "TRA1", "symbol": "TRA1", "decimals": 18}
["0x102F7F4a1d7A46B9f9FbB81d915f7529c4aCB798",999]	{"name": "TRA1", "symbol": "TRA1", "decimals": 18}
["0x25E1a05D50e9C74D84675cb97baCCFA17005AF90",999]	{"name": "gpt5", "symbol": "GPT5", "decimals": 18}
["0x789C99D3275bD3c6706784c22231815acc2270f5",999]	{"name": "gpt5", "symbol": "GPT5", "decimals": 18}
["0xcb98BD947B58445Fc4815f10285F44De42129918",999]	{"name": "Lorenzo Wrapped Bitcoin", "symbol": "enzoBTC", "decimals": 8}
["0x3fFfb033864E6ba998fBB91a018c4F46aFc64817",999]	{"name": "Jeffreeey", "symbol": "JFEY", "decimals": 18}
["0x484BaA86Bc5dc04E3cCC086b67f999D60631ED40",999]	{"name": "DPC", "symbol": "DPC", "decimals": 18}
["0x1245Ea686d25184DB4dcD4A856f924E57a28aDad",999]	{"name": "MHGA", "symbol": "MHGA", "decimals": 18}
["0xAe6E0B756b00b04bdC3F740F274A5Ad25a115EF1",999]	{"name": "ZELIA", "symbol": "ZELIA", "decimals": 18}
["0xD2E3fBFba95314a959A00C39b3F796a675d2C17b",999]	{"name": "MAGIC", "symbol": "MAGIC", "decimals": 18}
["0xda3AAaE38eE71382eE091c7a4978491f39bf851d",999]	{"name": "FARTCOIN", "symbol": "FART", "decimals": 18}
["0xdd493377C2AC801639439Dcc1C3c95474Aec6A40",999]	{"name": "CCSAVA", "symbol": "CCSAVA", "decimals": 18}
["0xfE767176AE944C2cCfDFFf32c9d0eE9F215EbA1A",999]	{"name": "YZTV", "symbol": "YZTV", "decimals": 18}
["0xDF456328d763a674B32b9cFbfEeb4f99b84db467",999]	{"name": "HWO", "symbol": "HWO", "decimals": 18}
["0x4Aac9047eBfccBa329cd8Ef8e54a0BBf4AdF001e",999]	{"name": "ZAZA", "symbol": "ZAZA", "decimals": 18}
["0xDBFe60b2E2Fe1f115941664A5e87f4BbF5f34905",999]	{"name": "JEFF", "symbol": "JEFF", "decimals": 18}
["0x8d588a19a537bA543B7c2f7e9891f2E91e5e0AB5",999]	{"name": "JEFF", "symbol": "JEFF", "decimals": 18}
["0xEd0a2371DC1732F6Aeb2C66047a0c1b420E072F4",999]	{"name": "MDMA", "symbol": "MDMA", "decimals": 18}
["0x79aB638a0a85AB215458E6dd3f4B9Ba98274D2EB",999]	{"name": "LATINABOOB", "symbol": "LATINA", "decimals": 18}
["0xC7873AF1fE3825327Ad22faD421AC03300c4B496",999]	{"name": "PROTOCOL", "symbol": "PRTC", "decimals": 18}
["0xdAC17F958D2ee523a2206206994597C13D831ec7",999]	{"name": "", "symbol": "", "decimals": 18}
["0x64e192fC61c9492C29327C7809D841F596080Be0",999]	{"name": "SNOWBOARD", "symbol": "SNOW", "decimals": 18}
["0x02c6a2fA58cC01A18B8D9E00eA48d65E4dF26c70",999]	{"name": "feUSD", "symbol": "feUSD", "decimals": 18}
["0x44b0F4Daafe47a775220471D9e7CE2269Cb4a9EB",999]	{"name": "SAYLOR", "symbol": "SAYLOR", "decimals": 18}
["0xBb2F4497d1ae2AEfd9528506f847253Be3176b68",999]	{"name": "EPYH", "symbol": "EPYH", "decimals": 18}
["0xd6f9810C9b089929923b8b212136faa1747fbF09",999]	{"name": "LIQ", "symbol": "LIQ", "decimals": 18}
["0xe0065bAdfd2Fa1b536572c071feda18341cd5114",999]	{"name": "LIQ", "symbol": "LIQ", "decimals": 18}
["0xc6D4C77d6277052CD8bC1FedECFf2394c178d5d1",999]	{"name": "KITTEN", "symbol": "KITTEN", "decimals": 18}
["0x69fAE30C82943B7641c5F54b8255015c87e42C86",999]	{"name": "HAPPY", "symbol": "HAPPY", "decimals": 18}
["0x04b21178ec9f1525409Ff01d88C73bb2c0B08d74",999]	{"name": "HYPE", "symbol": "HYPE", "decimals": 18}
["0x55BcCc89317E26A103d9aD328CDB50Cb39ce70aC",999]	{"name": "PAL", "symbol": "PAL", "decimals": 18}
["0x403101251aF4E4b8272599B9CA9389e7aC7A0111",999]	{"name": "4444", "symbol": "4444", "decimals": 18}
["0x5373C211Fb2fc8B9ca85587eC7F897B54f18c8Bf",999]	{"name": "FuckTRUMP", "symbol": "FTRUMP", "decimals": 18}
["0xE260A7BD7737B74f9718Fd1e1Be26aa8CBB38a45",999]	{"name": "Hyperliquid exploiter", "symbol": "QWATIO", "decimals": 18}
["0x5945cb6beB1756ee4eF29CF8bE0D5EE5A00832F6",999]	{"name": "SPH", "symbol": "SPH", "decimals": 18}
["0x5d9e65F52daBC74507d2A3A29360eF54798a74F2",999]	{"name": "DOG WATER", "symbol": "DW", "decimals": 18}
["0xd120d9D15E0d784025a03c3BA0786F0551F3DaD8",999]	{"name": "ZANBROSTHERICHEST", "symbol": "STEADYSTACK", "decimals": 18}
["0x02DBA60435A9fee8BD9BdB7C6A70cacdA0043127",999]	{"name": "NIGGAJEET", "symbol": "NJ", "decimals": 18}
["0x41d5622eed5E7548d9542f36595351ee5A166064",999]	{"name": "PUSSYINU", "symbol": "PINU", "decimals": 18}
["0x1702ebd1B3557dcf2EaA8C276032bC1A8fBa12e8",999]	{"name": "Hyperliquid Assistance Liquid Fund", "symbol": "HALF", "decimals": 18}
["0xca79db4B49f608eF54a5CB813FbEd3a6387bC645",999]	{"name": "Last USD", "symbol": "USDXL", "decimals": 18}
["0x76fEc59f70C533e7667e5a786cfA56939c7002F4",999]	{"name": "Test", "symbol": "TST", "decimals": 18}
["0x9b498C3c8A0b8CD8BA1D9851d40D186F1872b44E",999]	{"name": "Purr", "symbol": "PURR", "decimals": 18}
["0x6C268267b336B6B1C3DfE25c6950EC7c157e012B",999]	{"name": "Wrapped HypeMate", "symbol": "wMATE", "decimals": 18}
["0x1d734e6bA6f7d10A8A92a6905628cD5195A27d6a",999]	{"name": "Liberty", "symbol": "LTY", "decimals": 6}
["0xC0fEc956AcfDb03A911e86C2f919bb4bC29C73Af",999]	{"name": "CHILL", "symbol": "420", "decimals": 18}
["0xe3C80b7A1A8631E8cFd59c61E2a74Eb497dB28F6",999]	{"name": "Paws", "symbol": "PAWS", "decimals": 18}
["0x9FDBdA0A5e284c32744D2f17Ee5c74B284993463",999]	{"name": "Unit Bitcoin", "symbol": "UBTC", "decimals": 8}
["0xAf655c37377B86E3599f5583AAFB8B9F2520a6d7",999]	{"name": "CAT", "symbol": "CAT", "decimals": 18}
["0x681d896f7d302B1A5979DB6a602d104817A7f891",999]	{"name": "OMNIX", "symbol": "OMNIX", "decimals": 18}
["0x1bEe6762F0B522c606DC2Ffb106C0BB391b2E309",999]	{"name": "PiP", "symbol": "PiP", "decimals": 18}
["0xfdD1834677A50e61FE13E6BCe49C8144E333Fcbe",999]	{"name": "CZ", "symbol": "CZ", "decimals": 18}
["0xB09158c8297ACee00b900Dc1f8715Df46B7246a6",999]	{"name": "Vegas", "symbol": "VEGAS", "decimals": 18}
["0x772060389879f87B11dDE3E4Db66ad31e523140e",999]	{"name": "POOL", "symbol": "POOL", "decimals": 18}
["0x11735dBd0B97CfA7Accf47d005673BA185f7fd49",999]	{"name": "CATBAL", "symbol": "CATBAL", "decimals": 18}
